Boar Stud.x,BoarID,Breed,Boar Status,Date_Arrival,Date_Studout,Dispose_Code,Index,rank,ranksum,Percentile,key,Boar Stud.y,ID,DESCR,WeekCommencing
Norson,2311T,SPG240,CULLED,11/15/2019,2/11/2022,NA,101.9438928,12,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,252Y6,SPG240,CULLED,4/16/2018,2/11/2022,NA,98.04729714,24,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,421Y5,SPG240,CULLED,4/16/2018,2/11/2022,NA,91.83994833,59,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,423Y5,SPG240,CULLED,4/16/2018,2/11/2022,NA,88.32727474,76,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,4746T,SPG240,CULLED,11/15/2019,2/11/2022,NA,85.44055543,87,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,4776T,SPG240,CULLED,11/15/2019,2/11/2022,NA,94.54265478,39,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,50801,PIC800,CULLED,2/21/2020,2/11/2022,NA,NA,NA,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,50935,PIC800,CULLED,2/21/2020,2/11/2022,NA,NA,NA,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,51319,SPG210,CULLED,2/21/2020,2/11/2022,NA,NA,NA,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,51591,SPG110,CULLED,2/21/2020,2/11/2022,NA,NA,NA,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,51853,SPG110,CULLED,2/21/2020,2/11/2022,NA,NA,NA,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,5294T,SPG240,CULLED,11/15/2019,2/11/2022,NA,77.78401677,97,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,5404T,SPG240,CULLED,11/15/2019,2/11/2022,NA,101.9643366,11,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,6350H,SPG240,CULLED,5/9/2021,2/11/2022,NA,89.28655217,72,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,6719G,SPG240,CULLED,12/17/2020,2/11/2022,NA,91.4722178,63,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,6732G,SPG240,CULLED,12/17/2020,2/11/2022,NA,85.5254929,86,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,6750G,SPG240,CULLED,12/17/2020,2/11/2022,NA,94.16941274,41,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,6791H,SPG240,CULLED,5/9/2021,2/11/2022,NA,82.47098911,93,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,6866H,SPG240,CULLED,5/9/2021,2/11/2022,NA,92.85430959,50,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,6928G,SPG240,CULLED,12/17/2020,2/11/2022,NA,103.9379273,6,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,6999H,SPG240,CULLED,5/9/2021,2/11/2022,NA,93.35579016,45,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,7251R,SPG240,CULLED,11/15/2019,2/11/2022,NA,101.5915201,15,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,7896R,SPG240,CULLED,11/15/2019,2/11/2022,NA,93.43821941,44,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,9971R,SPG240,CULLED,11/15/2019,2/11/2022,NA,103.089639,9,NA,NA,Norson NA,NA,NA,NA,2022-02-06
Norson,EX_JJ3097,OTHER,CULLED,6/19/2006,NA,NA,NA,NA,NA,NA,Norson NA,NA,NA,NA,2022-02-13
MBW Cimarron,2015298,SPG240,CULLED,10/11/2021,2/14/2022,34,99.3315286,212,282,0.75177305,MBW Cimarron 34,MBW Cimarron,34,FEETANDLEGS,2022-02-13
MBW Cimarron,6773H,SPG240,CULLED,3/11/2021,2/13/2022,33,99.19145331,214,282,0.758865248,MBW Cimarron 33,MBW Cimarron,33,DIED,2022-02-13
MBW Yuma,40021,DNA200,CULLED,9/2/2020,2/14/2022,48,88,11,13,0.846153846,MBW Yuma 48,MBW Yuma,48,SEMEN QUALITY,2022-02-13
MBW Yuma,40023,DNA200,CULLED,9/2/2020,2/15/2022,57,113,5,13,0.384615385,MBW Yuma 57,MBW Yuma,57,LOW INDEX,2022-02-13
MBW Yuma,6198H,SPG240,CULLED,4/6/2021,2/14/2022,48,104.4956198,9,69,0.130434783,MBW Yuma 48,MBW Yuma,48,SEMEN QUALITY,2022-02-13
Norson,EX_JJ3097,OTHER,CULLED,6/19/2006,NA,NA,NA,NA,NA,NA,Norson NA,NA,NA,NA,2022-02-20
High Desert,34052,DNA400,CULLED,4/6/2021,2/25/2022,22,87,34,45,0.755555556,High Desert 22,High Desert,22,LOW INDEX,2022-02-20
MB 7082,2006840,SPG240,CULLED,7/24/2021,2/22/2022,43,109.5663709,23,101,0.227722772,MB 7082 43,MB 7082,43,SEMEN QUALITY,2022-02-20
MB 7082,2019688,SPG240,CULLED,11/6/2021,2/22/2022,43,103.9912137,46,101,0.455445545,MB 7082 43,MB 7082,43,SEMEN QUALITY,2022-02-20
MB 7082,2019814,SPG240,CULLED,11/6/2021,2/22/2022,43,119.8609729,2,101,0.01980198,MB 7082 43,MB 7082,43,SEMEN QUALITY,2022-02-20
MB 7082,2030074,SPG240,CULLED,8/29/2021,2/22/2022,47,97.19913474,85,101,0.841584158,MB 7082 47,MB 7082,47,LOW INDEX,2022-02-20
MB 7082,2038209,SPG240,CULLED,1/17/2022,2/22/2022,43,110.3911408,19,101,0.188118812,MB 7082 43,MB 7082,43,SEMEN QUALITY,2022-02-20
MB 7082,70088,PICL03,CULLED,11/22/2020,2/22/2022,47,117,18,NA,NA,MB 7082 47,MB 7082,47,LOW INDEX,2022-02-20
MB 7082,70184,PICL03,CULLED,5/17/2021,2/22/2022,47,123,17,NA,NA,MB 7082 47,MB 7082,47,LOW INDEX,2022-02-20
MB 7082,70185,PICL02,CULLED,5/17/2021,2/22/2022,47,107,59,NA,NA,MB 7082 47,MB 7082,47,LOW INDEX,2022-02-20
MB 7082,70239,PICL02,CULLED,12/11/2021,2/22/2022,46,137,20,NA,NA,MB 7082 46,MB 7082,46,BEHAVIOR,2022-02-20
MB 7082,70244,PICL03,CULLED,12/11/2021,2/22/2022,43,148,7,NA,NA,MB 7082 43,MB 7082,43,SEMEN QUALITY,2022-02-20
MB 7082,70245,PICL03,CULLED,12/11/2021,2/22/2022,43,156,3,NA,NA,MB 7082 43,MB 7082,43,SEMEN QUALITY,2022-02-20
MB 7082,70302,PICL03,CULLED,12/11/2021,2/22/2022,43,155,4,NA,NA,MB 7082 43,MB 7082,43,SEMEN QUALITY,2022-02-20
MB 7082,70309,PICL02,CULLED,2/21/2022,2/22/2022,44,NA,NA,NA,NA,MB 7082 44,MB 7082,44,ANATOMY,2022-02-20
MB 7082,70323,PICL03,CULLED,2/21/2022,2/22/2022,41,NA,NA,NA,NA,MB 7082 41,MB 7082,41,FEETANDLEGS,2022-02-20
MB 7082,9908A,SPG240,CULLED,8/24/2019,2/22/2022,41,105.3758638,42,101,0.415841584,MB 7082 41,MB 7082,41,FEETANDLEGS,2022-02-20
MBW Yuma,6086H,SPG240,CULLED,4/6/2021,2/22/2022,48,96.15057346,55,68,0.808823529,MBW Yuma 48,MBW Yuma,48,SEMEN QUALITY,2022-02-20
SPGVA,1421794,SPG120,CULLED,7/19/2021,2/22/2022,45,114.6906044,17,35,0.485714286,SPGVA 45,SPGVA,45,GENETIC SERVICES,2022-02-20
SPGVA,2003345,SPG120,CULLED,9/27/2021,2/22/2022,45,111.2962757,22,35,0.628571429,SPGVA 45,SPGVA,45,GENETIC SERVICES,2022-02-20
SPGVA,2003410,SPG120,CULLED,9/27/2021,2/22/2022,45,107.5840727,30,35,0.857142857,SPGVA 45,SPGVA,45,GENETIC SERVICES,2022-02-20
SPGVA,2005869,SPG240,CULLED,7/19/2021,2/22/2022,44,99.59051287,83,138,0.601449275,SPGVA 44,SPGVA,44,FEET AND LEGS,2022-02-20
SPGVA,2006134,SPG240,CULLED,7/19/2021,2/22/2022,44,95.71955001,96,138,0.695652174,SPGVA 44,SPGVA,44,FEET AND LEGS,2022-02-20
SPGVA,2006319,SPG240,CULLED,7/19/2021,2/22/2022,45,86.00946379,124,138,0.898550725,SPGVA 45,SPGVA,45,GENETIC SERVICES,2022-02-20
SPGVA,2006504,SPG240,CULLED,7/19/2021,2/22/2022,45,112.3678606,54,138,0.391304348,SPGVA 45,SPGVA,45,GENETIC SERVICES,2022-02-20
SPGVA,2006848,SPG240,CULLED,7/19/2021,2/22/2022,45,86.42053283,122,138,0.884057971,SPGVA 45,SPGVA,45,GENETIC SERVICES,2022-02-20
SPGVA,2012683,SPG120,CULLED,7/19/2021,2/22/2022,45,106.4552503,34,35,0.971428571,SPGVA 45,SPGVA,45,GENETIC SERVICES,2022-02-20
SPGVA,2012697,SPG120,CULLED,7/19/2021,2/22/2022,45,107.4697992,32,35,0.914285714,SPGVA 45,SPGVA,45,GENETIC SERVICES,2022-02-20
SPGVA,2012698,SPG120,CULLED,7/19/2021,2/22/2022,45,112.9018675,20,35,0.571428571,SPGVA 45,SPGVA,45,GENETIC SERVICES,2022-02-20
SPGVA,2014049,SPG240,CULLED,8/23/2021,2/22/2022,45,62.69785314,138,138,1,SPGVA 45,SPGVA,45,GENETIC SERVICES,2022-02-20
SPGVA,2024519,SPG240,CULLED,8/23/2021,2/22/2022,44,90.73840646,108,138,0.782608696,SPGVA 44,SPGVA,44,FEET AND LEGS,2022-02-20
SPGVA,2037222,SPG240,CULLED,1/10/2022,2/22/2022,44,119.2189047,19,138,0.137681159,SPGVA 44,SPGVA,44,FEET AND LEGS,2022-02-20
SPGVA,58215,PICL02,CULLED,6/29/2021,2/22/2022,44,136,37,50,0.74,SPGVA 44,SPGVA,44,FEET AND LEGS,2022-02-20
Norson,EX_JJ3097,OTHER,CULLED,6/19/2006,NA,NA,NA,NA,NA,NA,Norson NA,NA,NA,NA,2022-02-27
MB 7093,1100G,SPG240,CULLED,8/31/2020,2/28/2022,49,89.63114173,453,461,0.982646421,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,1434H,SPG240,CULLED,12/20/2020,2/28/2022,49,90.45630786,440,461,0.954446855,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,1546H,SPG240,CULLED,12/20/2020,2/28/2022,49,89.89558166,450,461,0.976138829,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,1597G,SPG240,CULLED,8/31/2020,2/28/2022,49,99.09664318,262,461,0.568329718,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,1906C,SPG240,CULLED,11/11/2019,2/28/2022,49,86.89014577,461,461,1,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2006185,SPG240,CULLED,6/7/2021,2/28/2022,49,106.6989897,68,461,0.147505423,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2006356,SPG240,CULLED,6/7/2021,2/28/2022,49,104.9762199,93,461,0.201735358,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2011448,SPG240,CULLED,4/12/2021,2/28/2022,49,95.35141722,353,461,0.765726681,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2011785,SPG240,CULLED,4/12/2021,2/28/2022,49,104.5385654,105,461,0.227765727,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2012120,SPG240,CULLED,4/12/2021,2/28/2022,49,98.39319976,276,461,0.598698482,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2017301,SPG240,CULLED,6/7/2021,2/28/2022,49,107.5224965,53,461,0.114967462,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2017309,SPG240,CULLED,6/7/2021,2/28/2022,49,101.24111,204,461,0.442516269,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2017312,SPG240,CULLED,6/7/2021,2/28/2022,49,107.1364894,59,461,0.127982646,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2017467,SPG240,CULLED,6/7/2021,2/28/2022,49,102.8059134,164,461,0.355748373,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2018751,SPG240,CULLED,10/10/2021,2/28/2022,49,100.9109012,215,461,0.46637744,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2018930,SPG240,CULLED,10/10/2021,2/28/2022,49,104.669423,100,461,0.21691974,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2018963,SPG240,CULLED,10/10/2021,2/28/2022,49,98.65613927,270,461,0.585683297,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2019057,SPG240,CULLED,10/10/2021,2/28/2022,49,106.4974852,72,461,0.156182213,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2024364,SPG240,CULLED,8/16/2021,2/28/2022,49,97.48903958,298,461,0.646420824,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2024809,SPG240,CULLED,8/16/2021,2/28/2022,49,102.9250442,162,461,0.351409978,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2025308,SPG240,CULLED,8/16/2021,2/28/2022,49,98.41225397,275,461,0.596529284,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2025367,SPG240,CULLED,8/16/2021,2/28/2022,49,99.55190415,244,461,0.529284165,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,203G4,SPG240,CULLED,7/13/2018,2/28/2022,49,88.95302366,457,461,0.99132321,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2056C,SPG240,CULLED,11/11/2019,2/28/2022,49,89.93182153,449,461,0.973969631,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2149J,SPG240,CULLED,11/22/2020,2/28/2022,49,89.04976816,456,461,0.989154013,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2435H,SPG240,CULLED,2/15/2021,2/28/2022,49,89.82010379,451,461,0.978308026,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,2442H,SPG240,CULLED,2/15/2021,2/28/2022,49,97.31899078,306,461,0.663774403,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,292B6,SPG240,CULLED,9/11/2017,2/28/2022,49,99.4811032,249,461,0.540130152,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,4355B,SPG240,CULLED,9/9/2019,2/28/2022,49,90.18563705,445,461,0.965292842,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,470G6,SPG240,CULLED,11/5/2018,2/28/2022,49,92.10602487,421,461,0.913232104,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,5528H,SPG240,CULLED,2/15/2021,2/28/2022,49,99.32699203,254,461,0.550976139,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,5540H,SPG240,CULLED,2/15/2021,2/28/2022,49,99.3652848,252,461,0.546637744,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,5682H,SPG240,CULLED,2/15/2021,2/28/2022,49,99.8179815,238,461,0.51626898,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,6337A,SPG240,CULLED,7/8/2019,2/28/2022,49,89.2708317,455,461,0.986984816,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,6400A,SPG240,CULLED,7/8/2019,2/28/2022,49,88.49608465,459,461,0.995661605,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,6437E,SPG240,CULLED,3/16/2020,2/28/2022,49,90.22014052,444,461,0.963123644,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,6490E,SPG240,CULLED,3/16/2020,2/28/2022,49,96.91707191,318,461,0.689804772,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,6900E,SPG240,CULLED,3/16/2020,2/28/2022,49,90.34922319,442,461,0.958785249,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,709F3,SPG240,CULLED,8/13/2018,2/28/2022,49,103.4998628,145,461,0.314533623,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,7227G,SPG240,CULLED,7/12/2020,2/28/2022,49,107.1166603,60,461,0.130151844,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,7311G,SPG240,CULLED,7/12/2020,2/28/2022,49,110.3445908,24,461,0.052060738,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,7380G,SPG240,CULLED,7/12/2020,2/28/2022,49,88.82607326,458,461,0.993492408,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,7405G,SPG240,CULLED,7/12/2020,2/28/2022,49,90.58624804,438,461,0.95010846,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,7463G,SPG240,CULLED,7/12/2020,2/28/2022,49,89.6755911,452,461,0.980477223,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,7495G,SPG240,CULLED,7/12/2020,2/28/2022,49,89.44550517,454,461,0.984815618,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,7515C,SPG240,CULLED,12/24/2019,2/28/2022,49,89.96213869,448,461,0.971800434,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,775H7,SPG240,CULLED,1/15/2019,2/28/2022,49,90.02975941,447,461,0.969631236,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,8826J,SPG240,CULLED,11/22/2020,2/28/2022,49,103.746307,136,461,0.295010846,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,9480J,SPG240,CULLED,11/22/2020,2/28/2022,49,90.3592575,441,461,0.956616052,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MB 7093,9527J,SPG240,CULLED,11/22/2020,2/28/2022,49,88.43057735,460,461,0.997830803,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-02-27
MBW Cimarron,6660F,SPG240,CULLED,7/13/2020,2/28/2022,34,102.1592169,160,280,0.571428571,MBW Cimarron 34,MBW Cimarron,34,FEETANDLEGS,2022-02-27
MBW Cimarron,6722F,SPG240,CULLED,7/13/2020,3/4/2022,36,102.4531581,154,280,0.55,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2022-02-27
MBW Yuma,1675P,SPG240,CULLED,9/2/2019,3/1/2022,46,109.1965399,3,67,0.044776119,MBW Yuma 46,MBW Yuma,46,FEETANDLEGS,2022-02-27
Norson,EX_JJ3097,OTHER,CULLED,6/19/2006,NA,NA,NA,NA,NA,NA,Norson NA,NA,NA,NA,2022-03-06
High Desert,1721H,SPG240,CULLED,2/1/2021,3/9/2022,18,95.71609909,108,155,0.696774194,High Desert 18,High Desert,18,SEMEN QUALITY,2022-03-06
MB 7081,2019629,SPG240,CULLED,11/22/2021,3/8/2022,36,102.8178215,70,129,0.542635659,MB 7081 36,MB 7081,36,GENETIC SERVICES,2022-03-06
MB 7081,2021001,SPG240,CULLED,11/22/2021,3/8/2022,36,109.2256886,17,129,0.131782946,MB 7081 36,MB 7081,36,GENETIC SERVICES,2022-03-06
MB 7081,2030359,SPG240,CULLED,9/13/2021,3/8/2022,37,104.3075229,50,129,0.387596899,MB 7081 37,MB 7081,37,SEMEN QUALITY,2022-03-06
MB 7081,2030571,SPG240,CULLED,9/13/2021,3/8/2022,37,113.8408745,6,129,0.046511628,MB 7081 37,MB 7081,37,SEMEN QUALITY,2022-03-06
MB 7081,2038274,SPG240,CULLED,2/1/2022,3/8/2022,37,107.0148178,29,129,0.224806202,MB 7081 37,MB 7081,37,SEMEN QUALITY,2022-03-06
MB 7081,2528F,SPG240,CULLED,4/12/2020,3/8/2022,37,92.4261309,118,129,0.914728682,MB 7081 37,MB 7081,37,SEMEN QUALITY,2022-03-06
MB 7081,6143E,SPG240,CULLED,3/8/2020,3/8/2022,36,110.5612812,11,129,0.085271318,MB 7081 36,MB 7081,36,GENETIC SERVICES,2022-03-06
MB 7081,64130,PICL02,CULLED,12/6/2020,3/8/2022,35,128,38,NA,NA,MB 7081 35,MB 7081,35,FEETANDLEGS,2022-03-06
MB 7081,64265,PICL03,CULLED,12/28/2021,3/8/2022,39,171,2,NA,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN,2022-03-06
MB 7081,64266,PICL02,CULLED,12/28/2021,3/8/2022,39,144,16,NA,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN,2022-03-06
MB 7081,64267,PICL02,CULLED,12/28/2021,3/8/2022,39,146,12,NA,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN,2022-03-06
MB 7081,64273,PICL02,CULLED,12/28/2021,3/8/2022,39,142,18,NA,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN,2022-03-06
MB 7081,64276,PICL02,CULLED,12/28/2021,3/8/2022,39,141,19,NA,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN,2022-03-06
MB 7081,64278,PICL02,CULLED,12/28/2021,3/8/2022,39,156,4,NA,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN,2022-03-06
MB 7081,64282,PICL03,CULLED,12/28/2021,3/8/2022,39,142,10,NA,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN,2022-03-06
MB 7081,64285,PICL02,CULLED,12/28/2021,3/8/2022,37,154,6,NA,NA,MB 7081 37,MB 7081,37,SEMEN QUALITY,2022-03-06
MB 7081,64286,PICL02,CULLED,12/28/2021,3/8/2022,39,133,29,NA,NA,MB 7081 39,MB 7081,39,WILL NOT TRAIN,2022-03-06
MBW Yuma,2030097,SPG240,CULLED,8/31/2021,3/9/2022,48,106.0939326,6,65,0.092307692,MBW Yuma 48,MBW Yuma,48,SEMEN QUALITY,2022-03-06
MBW Yuma,40151,DNA400,CULLED,10/6/2021,3/9/2022,48,111,2,32,0.0625,MBW Yuma 48,MBW Yuma,48,SEMEN QUALITY,2022-03-06
SPGNC,1357H,SPG240,CULLED,2/1/2021,3/8/2022,68,101.0469039,151,178,0.848314607,SPGNC 68,SPGNC,68,LOW INDEX,2022-03-06
SPGNC,1658G,SPG240,CULLED,9/14/2020,3/8/2022,4,106.8887286,121,178,0.679775281,SPGNC 4,SPGNC,4,SEMEN QUALITY,2022-03-06
SPGNC,1961J,SPG240,CULLED,11/23/2020,3/8/2022,68,91.41547393,178,178,1,SPGNC 68,SPGNC,68,LOW INDEX,2022-03-06
SPGNC,1968H,SPG240,CULLED,2/1/2021,3/8/2022,68,94.77433707,173,178,0.971910112,SPGNC 68,SPGNC,68,LOW INDEX,2022-03-06
SPGNC,2004505,SPG240,CULLED,2/1/2021,3/8/2022,68,95.1859601,168,178,0.943820225,SPGNC 68,SPGNC,68,LOW INDEX,2022-03-06
SPGNC,2004577,SPG240,CULLED,2/1/2021,3/8/2022,4,102.1627345,145,178,0.814606742,SPGNC 4,SPGNC,4,SEMEN QUALITY,2022-03-06
SPGNC,2004635,SPG240,CULLED,2/1/2021,3/8/2022,68,95.1295388,169,178,0.949438202,SPGNC 68,SPGNC,68,LOW INDEX,2022-03-06
SPGNC,2005660,SPG240,CULLED,7/12/2021,3/8/2022,68,93.58134975,175,178,0.983146067,SPGNC 68,SPGNC,68,LOW INDEX,2022-03-06
SPGNC,2012372,SPG240,CULLED,4/12/2021,3/8/2022,68,101.7826008,147,178,0.825842697,SPGNC 68,SPGNC,68,LOW INDEX,2022-03-06
SPGNC,2014299,SPG240,CULLED,8/9/2021,3/8/2022,4,106.273119,127,178,0.713483146,SPGNC 4,SPGNC,4,SEMEN QUALITY,2022-03-06
SPGNC,2176J,SPG240,CULLED,12/28/2020,3/8/2022,68,101.966034,146,178,0.820224719,SPGNC 68,SPGNC,68,LOW INDEX,2022-03-06
SPGNC,2269G,SPG240,CULLED,10/19/2020,3/8/2022,4,105.0632089,132,178,0.741573034,SPGNC 4,SPGNC,4,SEMEN QUALITY,2022-03-06
SPGNC,2934F,SPG240,CULLED,4/27/2020,3/8/2022,68,99.31334469,159,178,0.893258427,SPGNC 68,SPGNC,68,LOW INDEX,2022-03-06
SPGNC,4116F,SPG240,CULLED,3/23/2020,3/8/2022,4,100.5259232,152,178,0.853932584,SPGNC 4,SPGNC,4,SEMEN QUALITY,2022-03-06
SPGNC,5542H,SPG240,CULLED,3/8/2021,3/8/2022,68,99.89057109,154,178,0.865168539,SPGNC 68,SPGNC,68,LOW INDEX,2022-03-06
SPGNC,5544F,SPG240,CULLED,7/6/2020,3/8/2022,68,99.58757396,155,178,0.870786517,SPGNC 68,SPGNC,68,LOW INDEX,2022-03-06
SPGNC,5966H,SPG240,CULLED,3/8/2021,3/8/2022,68,94.82048259,172,178,0.966292135,SPGNC 68,SPGNC,68,LOW INDEX,2022-03-06
SPGNC,5976F,SPG240,CULLED,7/6/2020,3/8/2022,68,100.3702292,153,178,0.859550562,SPGNC 68,SPGNC,68,LOW INDEX,2022-03-06
SPGNC,6314E,SPG240,CULLED,3/23/2020,3/8/2022,68,101.5560053,149,178,0.837078652,SPGNC 68,SPGNC,68,LOW INDEX,2022-03-06
SPGNC,6577G,SPG240,CULLED,12/28/2020,3/8/2022,68,97.72636683,162,178,0.91011236,SPGNC 68,SPGNC,68,LOW INDEX,2022-03-06
SPGNC,6875F,SPG240,CULLED,8/10/2020,3/8/2022,68,94.997036,171,178,0.960674157,SPGNC 68,SPGNC,68,LOW INDEX,2022-03-06
SPGNC,7073G,SPG240,CULLED,8/10/2020,3/8/2022,68,102.3594555,143,178,0.803370787,SPGNC 68,SPGNC,68,LOW INDEX,2022-03-06
Norson,EX_JJ3097,OTHER,CULLED,6/19/2006,NA,NA,NA,NA,NA,NA,Norson NA,NA,NA,NA,2022-03-13
MBW Cimarron,1409227,SPG240,CULLED,1/25/2021,3/13/2022,36,111.699286,17,275,0.061818182,MBW Cimarron 36,MBW Cimarron,36,SEMEN QUALITY,2022-03-13
MBW Cimarron,16013,DNA200,CULLED,10/26/2020,3/13/2022,35,110,4,23,0.173913043,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES,2022-03-13
MBW Cimarron,16014,DNA200,CULLED,10/26/2020,3/13/2022,35,85,17,23,0.739130435,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES,2022-03-13
MBW Cimarron,16016,DNA200,CULLED,10/26/2020,3/13/2022,35,77,19,23,0.826086957,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES,2022-03-13
MBW Cimarron,16018,DNA200,CULLED,10/26/2020,3/13/2022,35,92,13,23,0.565217391,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES,2022-03-13
MBW Cimarron,16034,DNA200,CULLED,1/4/2021,3/13/2022,35,65,23,23,1,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES,2022-03-13
MBW Cimarron,16039,DNA200,CULLED,1/4/2021,3/13/2022,35,74,22,23,0.956521739,MBW Cimarron 35,MBW Cimarron,35,GENETIC SERVICES,2022-03-13
